class;cap-diameter;cap-shape;cap-surface;cap-color;does-bruise-or-bleed;gill-attachment;gill-spacing;gill-color;stem-height;stem-width;stem-root;stem-surface;stem-color;veil-type;veil-color;has-ring;ring-type;spore-print-color;habitat;season
poisonous;0.77;convex;grooves;red;no;adnate;unknown;pink;4.13;1.02;unknown;smooth;black;unknown;unknown;none;none;unknown;woods;autumn
poisonous;0.75;convex;grooves;red;no;adnate;unknown;pink;3.91;0.98;unknown;smooth;black;unknown;unknown;none;none;unknown;woods;spring
poisonous;0.75;convex;grooves;red;no;adnate;unknown;brown;3.71;0.96;unknown;shiny;black;unknown;unknown;none;none;unknown;woods;summer
edible;3.37;bell;grooves;brown;no;adnate;distant;gray;3.35;2.55;unknown;smooth;gray;unknown;unknown;none;none;unknown;woods;spring
edible;4.11;bell;grooves;brown;no;adnate;distant;gray;5.27;3.45;unknown;smooth;brown;unknown;unknown;none;none;unknown;woods;spring
edible;3.99;flat;grooves;brown;no;adnate;distant;gray;6.45;3.75;unknown;smooth;brown;unknown;unknown;none;none;unknown;woods;winter
edible;4.98;bell;grooves;brown;no;adnate;distant;gray;5.22;3.89;unknown;smooth;gray;unknown;unknown;none;none;unknown;woods;summer
edible;3.14;flat;grooves;brown;no;adnate;distant;gray;4.6;3.02;unknown;smooth;brown;unknown;unknown;none;none;unknown;woods;winter
edible;4.55;bell;grooves;gray;no;adnate;distant;gray;4.97;3.45;unknown;smooth;brown;unknown;unknown;none;none;unknown;woods;autumn
edible;4.43;bell;grooves;brown;no;adnate;distant;gray;5.7;3.18;unknown;smooth;gray;unknown;unknown;none;none;unknown;woods;summer
edible;4.51;bell;grooves;gray;no;adnate;distant;gray;6.11;4.26;unknown;smooth;brown;unknown;unknown;none;none;unknown;woods;summer
edible;3.71;bell;grooves;brown;no;adnate;distant;gray;4.12;2.73;unknown;smooth;gray;unknown;unknown;none;none;unknown;woods;summer
edible;4.54;flat;grooves;gray;no;adnate;distant;gray;5.17;3.51;unknown;smooth;gray;unknown;unknown;none;none;unknown;woods;summer
edible;3.04;flat;grooves;gray;no;adnate;distant;gray;4.56;2.79;unknown;smooth;brown;unknown;unknown;none;none;unknown;woods;winter
edible;3.29;flat;grooves;gray;no;adnate;distant;gray;3.98;2.57;unknown;smooth;gray;unknown;unknown;none;none;unknown;woods;winter
edible;3.85;bell;grooves;brown;no;adnate;distant;gray;5.32;3.25;unknown;smooth;gray;unknown;unknown;none;none;unknown;woods;autumn
edible;4.55;bell;grooves;gray;no;adnate;distant;gray;5.26;3.13;unknown;smooth;brown;unknown;unknown;none;none;unknown;woods;autumn
edible;3.98;flat;grooves;brown;no;adnate;distant;gray;6.83;4.1;unknown;smooth;brown;unknown;unknown;none;none;unknown;woods;winter
edible;4.72;bell;grooves;gray;no;adnate;distant;gray;5.18;3.75;unknown;smooth;brown;unknown;unknown;none;none;unknown;woods;spring
edible;4.08;flat;grooves;brown;no;adnate;distant;gray;5.29;3.81;unknown;smooth;brown;unknown;unknown;none;none;unknown;woods;summer
edible;5.19;bell;grooves;gray;no;adnate;distant;gray;5.78;3.92;unknown;smooth;brown;unknown;unknown;none;none;unknown;woods;spring
edible;2.8;bell;grooves;brown;no;adnate;distant;gray;4.54;2.92;unknown;smooth;brown;unknown;unknown;none;none;unknown;woods;spring
edible;4.1;flat;grooves;brown;no;adnate;distant;gray;6.1;3.83;unknown;smooth;gray;unknown;unknown;none;none;unknown;woods;autumn
edible;5.22;bell;grooves;brown;no;adnate;distant;gray;5.6;3.59;unknown;smooth;gray;unknown;unknown;none;none;unknown;woods;spring
edible;3.49;bell;grooves;gray;no;adnate;distant;gray;4.45;3.26;unknown;smooth;gray;unknown;unknown;none;none;unknown;woods;summer
edible;4.45;flat;grooves;brown;no;adnate;distant;gray;6.05;4.36;unknown;smooth;gray;unknown;unknown;none;none;unknown;woods;spring
edible;5.13;bell;grooves;gray;no;adnate;distant;gray;5.37;4.01;unknown;smooth;gray;unknown;unknown;none;none;unknown;woods;spring
edible;4.28;bell;grooves;gray;no;adnate;distant;gray;5.49;3.23;unknown;smooth;gray;unknown;unknown;none;none;unknown;woods;summer
edible;3.29;bell;grooves;gray;no;adnate;distant;gray;4.89;2.6;unknown;smooth;gray;unknown;unknown;none;none;unknown;woods;autumn
edible;4.45;flat;grooves;gray;no;adnate;distant;gray;6.24;3.81;unknown;smooth;gray;unknown;unknown;none;none;unknown;woods;spring
edible;2.58;flat;grooves;gray;no;adnate;distant;gray;3.97;2.89;unknown;smooth;gray;unknown;unknown;none;none;unknown;woods;autumn
edible;4.02;bell;grooves;brown;no;adnate;distant;gray;6.27;3.7;unknown;smooth;gray;unknown;unknown;none;none;unknown;woods;spring
edible;3.09;bell;grooves;brown;no;adnate;distant;gray;6.11;3.77;unknown;smooth;gray;unknown;unknown;none;none;unknown;woods;autumn
edible;4.75;bell;grooves;brown;no;adnate;distant;gray;6.77;4.24;unknown;smooth;brown;unknown;unknown;none;none;unknown;woods;spring
edible;4.53;bell;grooves;gray;no;adnate;distant;gray;6.99;4.53;unknown;smooth;gray;unknown;unknown;none;none;unknown;woods;winter
edible;5.32;flat;grooves;gray;no;adnate;distant;gray;5.82;3.96;unknown;smooth;gray;unknown;unknown;none;none;unknown;woods;spring
edible;5.76;bell;grooves;gray;no;adnate;distant;gray;7.04;4.96;unknown;smooth;gray;unknown;unknown;none;none;unknown;woods;summer
edible;3.71;flat;grooves;gray;no;adnate;distant;gray;5.59;3.63;unknown;smooth;gray;unknown;unknown;none;none;unknown;woods;spring
edible;3.73;flat;grooves;brown;no;adnate;distant;gray;4.73;2.82;unknown;smooth;brown;unknown;unknown;none;none;unknown;woods;winter
edible;3.28;flat;grooves;gray;no;adnate;distant;gray;4.29;2.64;unknown;smooth;gray;unknown;unknown;none;none;unknown;woods;spring
edible;3.18;flat;grooves;gray;no;adnate;distant;gray;4.33;2.95;unknown;smooth;gray;unknown;unknown;none;none;unknown;woods;autumn
edible;4.09;bell;grooves;gray;no;adnate;distant;gray;5.07;3.71;unknown;smooth;gray;unknown;unknown;none;none;unknown;woods;winter
edible;2.44;bell;grooves;gray;no;adnate;distant;gray;4.57;2.52;unknown;smooth;brown;unknown;unknown;none;none;unknown;woods;autumn
edible;4.68;flat;grooves;gray;no;adnate;distant;gray;6.2;3.64;unknown;smooth;brown;unknown;unknown;none;none;unknown;woods;winter
edible;4.56;flat;grooves;gray;no;adnate;distant;gray;5.18;3.55;unknown;smooth;brown;unknown;unknown;none;none;unknown;woods;autumn
edible;4.58;flat;grooves;brown;no;adnate;distant;gray;5.33;3.8;unknown;smooth;brown;unknown;unknown;none;none;unknown;woods;summer
edible;4.07;bell;grooves;gray;no;adnate;distant;gray;4.43;2.45;unknown;smooth;brown;unknown;unknown;none;none;unknown;woods;summer
edible;4.75;flat;grooves;gray;no;adnate;distant;gray;8.74;4.68;unknown;smooth;brown;unknown;unknown;none;none;unknown;woods;winter
edible;5.39;bell;grooves;gray;no;adnate;distant;gray;5.48;3.26;unknown;smooth;brown;unknown;unknown;none;none;unknown;woods;winter
edible;2.93;bell;grooves;brown;no;adnate;distant;gray;4.91;3.4;unknown;smooth;brown;unknown;unknown;none;none;unknown;woods;spring
edible;4.5;bell;grooves;brown;no;adnate;distant;gray;5.84;3.21;unknown;smooth;gray;unknown;unknown;none;none;unknown;woods;spring
edible;3.13;bell;grooves;brown;no;adnate;distant;gray;4.09;2.57;unknown;smooth;brown;unknown;unknown;none;none;unknown;woods;spring
edible;4.76;bell;grooves;brown;no;adnate;distant;gray;5.94;3.67;unknown;smooth;gray;unknown;unknown;none;none;unknown;woods;autumn
edible;3.59;flat;grooves;brown;no;adnate;distant;gray;4.13;3.09;unknown;smooth;gray;unknown;unknown;none;none;unknown;woods;autumn
edible;2.27;bell;grooves;brown;no;adnate;distant;gray;5.01;3.2;unknown;smooth;brown;unknown;unknown;none;none;unknown;woods;summer
edible;3.06;bell;grooves;gray;no;adnate;distant;gray;5.75;2.86;unknown;smooth;brown;unknown;unknown;none;none;unknown;woods;autumn
edible;3.92;bell;grooves;gray;no;adnate;distant;gray;5.53;3.95;unknown;smooth;gray;unknown;unknown;none;none;unknown;woods;summer
edible;4.4;flat;grooves;gray;no;adnate;distant;gray;7.5;4.09;unknown;smooth;brown;unknown;unknown;none;none;unknown;woods;winter
edible;4.23;bell;grooves;gray;no;adnate;distant;gray;6.87;3.97;unknown;smooth;gray;unknown;unknown;none;none;unknown;woods;spring
edible;5.03;bell;grooves;gray;no;adnate;distant;gray;7.28;3.67;unknown;smooth;gray;unknown;unknown;none;none;unknown;woods;autumn
edible;2.18;flat;grooves;brown;no;adnate;distant;gray;4.55;2.11;unknown;smooth;gray;unknown;unknown;none;none;unknown;woods;winter
edible;4.81;bell;grooves;brown;no;adnate;distant;gray;6.17;4.25;unknown;smooth;brown;unknown;unknown;none;none;unknown;woods;autumn
edible;4.32;bell;grooves;brown;no;adnate;distant;gray;6.37;3.5;unknown;smooth;gray;unknown;unknown;none;none;unknown;woods;spring
edible;2.82;flat;grooves;brown;no;adnate;distant;gray;4.69;3.3;unknown;smooth;gray;unknown;unknown;none;none;unknown;woods;spring
edible;4.35;bell;grooves;brown;no;adnate;distant;gray;6.06;3.72;unknown;smooth;brown;unknown;unknown;none;none;unknown;woods;autumn
edible;4.5;bell;grooves;gray;no;adnate;distant;gray;5.72;3.86;unknown;smooth;brown;unknown;unknown;none;none;unknown;woods;autumn
edible;3.31;flat;grooves;brown;no;adnate;distant;gray;5.17;3.46;unknown;smooth;brown;unknown;unknown;none;none;unknown;woods;winter
edible;4.74;bell;grooves;brown;no;adnate;distant;gray;6.75;3.94;unknown;smooth;brown;unknown;unknown;none;none;unknown;woods;winter
edible;4.23;bell;grooves;gray;no;adnate;distant;gray;5.59;3.11;unknown;smooth;gray;unknown;unknown;none;none;unknown;woods;winter
edible;5.09;bell;grooves;gray;no;adnate;distant;gray;6.97;3.77;unknown;smooth;brown;unknown;unknown;none;none;unknown;woods;spring
edible;4.24;flat;grooves;gray;no;adnate;distant;gray;4.58;3.29;unknown;smooth;brown;unknown;unknown;none;none;unknown;woods;spring
edible;3.73;bell;grooves;brown;no;adnate;distant;gray;5.75;3.11;unknown;smooth;gray;unknown;unknown;none;none;unknown;woods;winter
edible;4.13;bell;grooves;brown;no;adnate;distant;gray;5.02;2.99;unknown;smooth;gray;unknown;unknown;none;none;unknown;woods;spring
edible;4.03;flat;grooves;brown;no;adnate;distant;gray;5.39;3.3;unknown;smooth;brown;unknown;unknown;none;none;unknown;woods;summer
edible;4.45;flat;grooves;gray;no;adnate;distant;gray;6.53;4.35;unknown;smooth;brown;unknown;unknown;none;none;unknown;woods;autumn
edible;4.52;bell;grooves;brown;no;adnate;distant;gray;4.93;3.61;unknown;smooth;gray;unknown;unknown;none;none;unknown;woods;winter
edible;3.3;bell;grooves;gray;no;adnate;distant;gray;3.77;2.66;unknown;smooth;gray;unknown;unknown;none;none;unknown;woods;autumn
edible;4.53;flat;grooves;brown;no;adnate;distant;gray;5.14;3.41;unknown;smooth;brown;unknown;unknown;none;none;unknown;woods;winter
edible;3.81;flat;grooves;gray;no;adnate;distant;gray;5.61;3.68;unknown;smooth;gray;unknown;unknown;none;none;unknown;woods;winter
edible;4.47;flat;grooves;brown;no;adnate;distant;gray;4.52;3.39;unknown;smooth;brown;unknown;unknown;none;none;unknown;woods;autumn
edible;4.34;flat;grooves;gray;no;adnate;distant;gray;6.0;3.66;unknown;smooth;brown;unknown;unknown;none;none;unknown;woods;winter
edible;4.39;flat;grooves;gray;no;adnate;distant;gray;5.68;3.65;unknown;smooth;brown;unknown;unknown;none;none;unknown;woods;spring
edible;3.99;flat;grooves;brown;no;adnate;distant;gray;6.59;3.43;unknown;smooth;gray;unknown;unknown;none;none;unknown;woods;summer
edible;3.98;flat;grooves;gray;no;adnate;distant;gray;6.34;3.41;unknown;smooth;gray;unknown;unknown;none;none;unknown;woods;winter
edible;3.95;bell;grooves;gray;no;adnate;distant;gray;5.21;3.5;unknown;smooth;gray;unknown;unknown;none;none;unknown;woods;autumn
edible;4.22;bell;grooves;gray;no;adnate;distant;gray;4.21;2.96;unknown;smooth;brown;unknown;unknown;none;none;unknown;woods;winter
edible;4.32;bell;grooves;brown;no;adnate;distant;gray;5.36;3.63;unknown;smooth;gray;unknown;unknown;none;none;unknown;woods;summer
edible;3.8;bell;grooves;gray;no;adnate;distant;gray;4.97;3.24;unknown;smooth;brown;unknown;unknown;none;none;unknown;woods;spring
edible;4.18;flat;grooves;brown;no;adnate;distant;gray;4.04;3.28;unknown;smooth;brown;unknown;unknown;none;none;unknown;woods;spring
edible;3.12;bell;grooves;gray;no;adnate;distant;gray;4.37;3.57;unknown;smooth;gray;unknown;unknown;none;none;unknown;woods;spring
edible;3.9;bell;grooves;brown;no;adnate;distant;gray;5.56;3.13;unknown;smooth;brown;unknown;unknown;none;none;unknown;woods;summer
edible;5.8;flat;grooves;brown;no;adnate;distant;gray;5.65;3.81;unknown;smooth;gray;unknown;unknown;none;none;unknown;woods;autumn
edible;3.59;bell;grooves;brown;no;adnate;distant;gray;6.82;3.5;unknown;smooth;gray;unknown;unknown;none;none;unknown;woods;summer
edible;3.93;flat;grooves;gray;no;adnate;distant;gray;4.38;2.95;unknown;smooth;brown;unknown;unknown;none;none;unknown;woods;winter
edible;4.67;flat;grooves;gray;no;adnate;distant;gray;5.73;3.2;unknown;smooth;brown;unknown;unknown;none;none;unknown;woods;winter
edible;4.46;bell;grooves;brown;no;adnate;distant;gray;6.77;4.08;unknown;smooth;gray;unknown;unknown;none;none;unknown;woods;winter
edible;4.51;flat;grooves;brown;no;adnate;distant;gray;5.12;3.09;unknown;smooth;brown;unknown;unknown;none;none;unknown;woods;spring
edible;4.19;bell;grooves;brown;no;adnate;distant;gray;5.82;3.76;unknown;smooth;gray;unknown;unknown;none;none;unknown;woods;autumn
edible;4.32;flat;grooves;brown;no;adnate;distant;gray;5.78;3.93;unknown;smooth;gray;unknown;unknown;none;none;unknown;woods;autumn
edible;4.13;flat;grooves;brown;no;adnate;distant;gray;5.35;3.72;unknown;smooth;brown;unknown;unknown;none;none;unknown;woods;autumn
edible;3.93;bell;grooves;gray;no;adnate;distant;gray;5.27;3.19;unknown;smooth;brown;unknown;unknown;none;none;unknown;woods;winter
edible;3.63;bell;grooves;gray;no;adnate;distant;gray;5.77;3.32;unknown;smooth;brown;unknown;unknown;none;none;unknown;woods;autumn
edible;4.19;bell;grooves;gray;no;adnate;distant;gray;6.38;4.09;unknown;smooth;gray;unknown;unknown;none;none;unknown;woods;winter
edible;3.73;bell;grooves;brown;no;adnate;distant;gray;5.21;3.0;unknown;smooth;brown;unknown;unknown;none;none;unknown;woods;autumn
edible;3.76;flat;grooves;gray;no;adnate;distant;gray;4.85;3.57;unknown;smooth;brown;unknown;unknown;none;none;unknown;woods;summer
edible;4.78;flat;grooves;brown;no;adnate;distant;gray;5.87;4.2;unknown;smooth;gray;unknown;unknown;none;none;unknown;woods;summer
edible;4.74;flat;grooves;brown;no;adnate;distant;gray;5.99;3.34;unknown;smooth;gray;unknown;unknown;none;none;unknown;woods;summer
edible;4.91;bell;grooves;brown;no;adnate;distant;gray;6.59;4.38;unknown;smooth;gray;unknown;unknown;none;none;unknown;woods;winter
edible;4.58;bell;grooves;brown;no;adnate;distant;gray;6.26;3.3;unknown;smooth;gray;unknown;unknown;none;none;unknown;woods;winter
edible;5.05;flat;grooves;brown;no;adnate;distant;gray;7.25;4.26;unknown;smooth;brown;unknown;unknown;none;none;unknown;woods;winter
edible;3.7;flat;grooves;brown;no;adnate;distant;gray;5.74;3.67;unknown;smooth;gray;unknown;unknown;none;none;unknown;woods;autumn
edible;4.21;flat;grooves;brown;no;adnate;distant;gray;5.76;3.46;unknown;smooth;gray;unknown;unknown;none;none;unknown;woods;spring
edible;2.58;bell;grooves;gray;no;adnate;distant;gray;3.95;2.79;unknown;smooth;gray;unknown;unknown;none;none;unknown;woods;winter
edible;5.11;bell;grooves;brown;no;adnate;distant;gray;6.61;3.26;unknown;smooth;brown;unknown;unknown;none;none;unknown;woods;winter
edible;5.88;flat;grooves;gray;no;adnate;distant;gray;7.0;4.52;unknown;smooth;gray;unknown;unknown;none;none;unknown;woods;summer
edible;3.71;bell;grooves;brown;no;adnate;distant;gray;5.13;3.04;unknown;smooth;gray;unknown;unknown;none;none;unknown;woods;autumn
edible;3.61;flat;grooves;brown;no;adnate;distant;gray;4.76;3.63;unknown;smooth;brown;unknown;unknown;none;none;unknown;woods;winter
edible;1.68;bell;grooves;brown;no;adnate;distant;gray;3.74;3.4;unknown;smooth;brown;unknown;unknown;none;none;unknown;woods;autumn
edible;3.86;bell;grooves;brown;no;adnate;distant;gray;6.51;4.45;unknown;smooth;gray;unknown;unknown;none;none;unknown;woods;winter
edible;3.62;flat;grooves;brown;no;adnate;distant;gray;5.7;3.52;unknown;smooth;gray;unknown;unknown;none;none;unknown;woods;summer
edible;4.59;bell;grooves;gray;no;adnate;distant;gray;5.07;3.98;unknown;smooth;gray;unknown;unknown;none;none;unknown;woods;summer
edible;5.41;bell;grooves;gray;no;adnate;distant;gray;6.34;4.45;unknown;smooth;gray;unknown;unknown;none;none;unknown;woods;summer
edible;4.58;flat;grooves;gray;no;adnate;distant;gray;5.29;3.53;unknown;smooth;brown;unknown;unknown;none;none;unknown;woods;autumn
edible;4.61;flat;grooves;gray;no;adnate;distant;gray;6.31;3.83;unknown;smooth;gray;unknown;unknown;none;none;unknown;woods;autumn
edible;4.72;flat;grooves;gray;no;adnate;distant;gray;4.73;3.08;unknown;smooth;brown;unknown;unknown;none;none;unknown;woods;winter
edible;5.03;bell;grooves;gray;no;adnate;distant;gray;6.19;3.88;unknown;smooth;gray;unknown;unknown;none;none;unknown;woods;winter
edible;4.32;flat;grooves;gray;no;adnate;distant;gray;5.79;3.82;unknown;smooth;gray;unknown;unknown;none;none;unknown;woods;spring
edible;3.72;flat;grooves;gray;no;adnate;distant;gray;5.91;3.52;unknown;smooth;brown;unknown;unknown;none;none;unknown;woods;autumn
edible;3.7;bell;grooves;gray;no;adnate;distant;gray;5.35;3.17;unknown;smooth;brown;unknown;unknown;none;none;unknown;woods;autumn
edible;4.76;flat;grooves;gray;no;adnate;distant;gray;7.42;4.55;unknown;smooth;gray;unknown;unknown;none;none;unknown;woods;summer
edible;3.35;flat;grooves;brown;no;adnate;distant;gray;3.92;2.93;unknown;smooth;brown;unknown;unknown;none;none;unknown;woods;autumn
edible;4.27;bell;grooves;gray;no;adnate;distant;gray;5.08;3.77;unknown;smooth;gray;unknown;unknown;none;none;unknown;woods;winter
edible;3.56;bell;grooves;gray;no;adnate;distant;gray;5.22;3.21;unknown;smooth;gray;unknown;unknown;none;none;unknown;woods;summer
edible;3.58;flat;grooves;brown;no;adnate;distant;gray;5.58;3.71;unknown;smooth;brown;unknown;unknown;none;none;unknown;woods;summer
edible;3.94;flat;grooves;gray;no;adnate;distant;gray;3.98;2.67;unknown;smooth;gray;unknown;unknown;none;none;unknown;woods;spring
edible;4.43;bell;grooves;gray;no;adnate;distant;gray;5.45;3.35;unknown;smooth;brown;unknown;unknown;none;none;unknown;woods;spring
edible;3.05;flat;grooves;brown;no;adnate;distant;gray;4.05;2.35;unknown;smooth;brown;unknown;unknown;none;none;unknown;woods;spring
edible;4.22;bell;grooves;brown;no;adnate;distant;gray;4.63;3.34;unknown;smooth;brown;unknown;unknown;none;none;unknown;woods;winter
edible;4.42;flat;grooves;brown;no;adnate;distant;gray;7.24;4.12;unknown;smooth;gray;unknown;unknown;none;none;unknown;woods;autumn
edible;3.7;bell;grooves;gray;no;adnate;distant;gray;6.35;3.8;unknown;smooth;gray;unknown;unknown;none;none;unknown;woods;autumn
edible;3.4;flat;grooves;gray;no;adnate;distant;gray;5.63;4.01;unknown;smooth;brown;unknown;unknown;none;none;unknown;woods;winter
edible;3.69;flat;grooves;gray;no;adnate;distant;gray;6.64;3.74;unknown;smooth;gray;unknown;unknown;none;none;unknown;woods;spring
edible;3.23;bell;grooves;brown;no;adnate;distant;gray;4.48;2.7;unknown;smooth;brown;unknown;unknown;none;none;unknown;woods;winter
